transaction_date,external_store_id,external_product_id,total_daily_quantity,season_category,holiday_event,aisle
2024-08-18,8,9,5.0,Rainy,None,Snacks & Candy
2024-08-19,2,15,3.0,Rainy,None,Bakery
2024-08-20,3,8,2.0,Rainy,None,Bakery
2024-08-20,7,8,3.0,Rainy,None,Household Items
2024-08-20,7,10,2.0,Rainy,None,Dairy
2024-08-20,8,13,3.0,Rainy,None,Beverages
2024-08-21,5,12,5.0,Rainy,None,Meat & Seafood
2024-08-21,5,18,3.0,Rainy,None,Meat & Seafood
2024-08-21,9,14,1.0,Rainy,None,Health & Wellness
2024-08-22,9,1,2.0,Rainy,None,Health & Wellness
2024-08-24,3,2,5.0,Rainy,None,Health & Wellness
2024-08-24,3,8,1.0,Rainy,None,Health & Wellness
2024-08-24,4,13,1.0,Rainy,None,Bakery
2024-08-25,3,2,4.0,Rainy,None,Health & Wellness
2024-08-25,5,6,1.0,Rainy,None,Meat & Seafood
2024-08-25,8,17,5.0,Rainy,None,Beverages
2024-08-26,2,13,4.0,Rainy,None,Household Items
2024-08-26,5,7,4.0,Rainy,None,Household Items
2024-08-26,6,10,5.0,Rainy,None,Frozen Foods
2024-08-27,1,6,4.0,Rainy,None,Frozen Foods
2024-08-27,2,11,1.0,Rainy,None,Beverages
2024-08-27,7,16,1.0,Rainy,None,Canned Goods
2024-08-27,9,15,2.0,Rainy,None,Beverages
2024-08-28,1,4,4.0,Rainy,None,Household Items
2024-08-28,1,13,1.0,Rainy,None,Snacks & Candy
2024-08-28,1,15,4.0,Rainy,None,Bakery
2024-08-28,2,4,3.0,Rainy,None,Canned Goods
2024-08-29,3,14,1.0,Rainy,None,Household Items
2024-08-29,4,3,3.0,Rainy,None,Frozen Foods
2024-08-29,6,4,3.0,Rainy,None,Dairy
2024-08-29,6,11,3.0,Rainy,None,Dairy
2024-08-30,5,14,2.0,Rainy,None,Personal Care
2024-08-31,2,11,5.0,Rainy,None,Meat & Seafood
2024-08-31,8,8,4.0,Rainy,None,Beverages
2024-09-01,3,9,2.0,Rainy,None,Frozen Foods
2024-09-01,3,10,5.0,Rainy,None,Snacks & Candy
2024-09-02,2,10,1.0,Rainy,None,Dairy
2024-09-02,3,16,4.0,Rainy,None,Health & Wellness
2024-09-02,3,18,1.0,Rainy,None,Produce
2024-09-02,5,13,3.0,Rainy,None,Canned Goods
2024-09-02,8,17,4.0,Rainy,None,Canned Goods
2024-09-03,1,6,2.0,Rainy,None,Household Items
2024-09-03,6,5,1.0,Rainy,None,Meat & Seafood
2024-09-04,1,2,1.0,Rainy,None,Dairy
2024-09-04,6,12,1.0,Rainy,None,Personal Care
2024-09-04,7,8,5.0,Rainy,None,Meat & Seafood
2024-09-04,8,3,1.0,Rainy,None,Meat & Seafood
2024-09-04,9,6,1.0,Rainy,None,Dairy
2024-09-05,1,13,1.0,Rainy,None,Health & Wellness
2024-09-05,5,18,1.0,Rainy,None,Household Items
2024-09-06,3,11,1.0,Rainy,None,Personal Care
2024-09-06,3,13,5.0,Rainy,None,Canned Goods
2024-09-07,1,3,5.0,Rainy,None,Produce
2024-09-07,3,13,4.0,Rainy,None,Frozen Foods
2024-09-08,3,13,2.0,Rainy,None,Meat & Seafood
2024-09-08,4,12,3.0,Rainy,None,Personal Care
2024-09-08,6,2,5.0,Rainy,None,Snacks & Candy
2024-09-09,5,17,3.0,Rainy,None,Meat & Seafood
2024-09-10,3,1,4.0,Rainy,None,Frozen Foods
2024-09-10,3,18,4.0,Rainy,None,Produce
2024-09-10,8,7,2.0,Rainy,None,Health & Wellness
2024-09-11,5,3,2.0,Rainy,None,Personal Care
2024-09-11,7,11,3.0,Rainy,None,Household Items
2024-09-12,2,2,1.0,Rainy,None,Frozen Foods
2024-09-12,3,4,1.0,Rainy,None,Dairy
2024-09-12,5,14,4.0,Rainy,None,Bakery
2024-09-13,2,8,5.0,Rainy,None,Household Items
2024-09-13,4,11,5.0,Rainy,None,Meat & Seafood
2024-09-14,6,3,3.0,Rainy,None,Produce
2024-09-16,4,12,1.0,Rainy,None,Dairy
2024-09-16,6,13,3.0,Rainy,None,Health & Wellness
2024-09-16,6,17,1.0,Rainy,None,Health & Wellness
2024-09-16,7,13,1.0,Rainy,None,Frozen Foods
2024-09-17,4,3,5.0,Rainy,None,Beverages
2024-09-17,8,15,3.0,Rainy,None,Canned Goods
2024-09-18,1,3,2.0,Rainy,None,Meat & Seafood
2024-09-18,2,2,3.0,Rainy,None,Produce
2024-09-18,3,3,4.0,Rainy,None,Produce
2024-09-18,4,1,1.0,Rainy,None,Bakery
2024-09-19,4,18,4.0,Rainy,None,Bakery
2024-09-19,9,9,2.0,Rainy,None,Health & Wellness
2024-09-20,3,18,1.0,Rainy,None,Personal Care
2024-09-20,5,8,1.0,Rainy,None,Snacks & Candy
2024-09-20,7,8,4.0,Rainy,None,Household Items
2024-09-21,2,13,3.0,Rainy,None,Bakery
2024-09-21,2,15,2.0,Rainy,None,Snacks & Candy
2024-09-21,9,4,1.0,Rainy,None,Personal Care
2024-09-22,5,17,2.0,Rainy,None,Snacks & Candy
2024-09-22,6,9,5.0,Rainy,None,Meat & Seafood
2024-09-22,9,8,3.0,Rainy,None,Beverages
2024-09-23,6,1,4.0,Rainy,None,Bakery
2024-09-23,7,18,5.0,Rainy,None,Personal Care
2024-09-23,9,17,5.0,Rainy,None,Dairy
2024-09-24,1,17,3.0,Rainy,None,Produce
2024-09-24,6,11,3.0,Rainy,None,Produce
2024-09-25,2,15,4.0,Rainy,None,Household Items
2024-09-25,7,15,1.0,Rainy,None,Household Items
2024-09-26,1,14,5.0,Rainy,None,Snacks & Candy
2024-09-26,2,12,1.0,Rainy,None,Health & Wellness
2024-09-26,4,4,1.0,Rainy,None,Health & Wellness
2024-09-26,5,15,1.0,Rainy,None,Snacks & Candy
2024-09-26,9,16,1.0,Rainy,None,Produce
2024-09-27,6,5,1.0,Rainy,None,Frozen Foods
2024-09-27,6,8,2.0,Rainy,None,Bakery
2024-09-27,9,9,5.0,Rainy,None,Bakery
2024-09-28,1,17,5.0,Rainy,None,Beverages
2024-09-28,8,17,2.0,Rainy,None,Meat & Seafood
2024-09-29,4,18,5.0,Rainy,None,Health & Wellness
2024-09-30,4,8,1.0,Rainy,None,Health & Wellness
2024-09-30,7,2,3.0,Rainy,None,Dairy
2024-10-01,4,13,3.0,Rainy,None,Meat & Seafood
2024-10-01,6,13,1.0,Rainy,None,Produce
2024-10-02,6,9,1.0,Rainy,None,Produce
2024-10-02,7,9,3.0,Rainy,None,Produce
2024-10-02,8,7,4.0,Rainy,None,Household Items
2024-10-02,9,1,1.0,Rainy,None,Beverages
2024-10-03,2,6,3.0,Rainy,None,Household Items
2024-10-03,3,9,4.0,Rainy,None,Health & Wellness
2024-10-04,9,1,3.0,Rainy,None,Health & Wellness
2024-10-06,4,5,2.0,Rainy,None,Health & Wellness
2024-10-06,4,6,3.0,Rainy,None,Beverages
2024-10-06,6,9,2.0,Rainy,None,Bakery
2024-10-07,5,2,3.0,Rainy,None,Frozen Foods
2024-10-07,7,15,3.0,Rainy,None,Snacks & Candy
2024-10-08,3,2,1.0,Rainy,None,Frozen Foods
2024-10-08,5,5,3.0,Rainy,None,Household Items
2024-10-08,8,5,3.0,Rainy,None,Canned Goods
2024-10-09,1,8,4.0,Rainy,None,Frozen Foods
2024-10-09,4,3,5.0,Rainy,None,Personal Care
2024-10-09,6,8,4.0,Rainy,None,Bakery
2024-10-09,7,4,3.0,Rainy,None,Household Items
2024-10-09,9,13,5.0,Rainy,None,Personal Care
2024-10-09,9,17,4.0,Rainy,None,Produce
2024-10-10,2,15,1.0,Rainy,None,Canned Goods
2024-10-10,5,14,4.0,Rainy,None,Snacks & Candy
2024-10-10,6,11,3.0,Rainy,None,Meat & Seafood
2024-10-10,9,12,2.0,Rainy,None,Personal Care
2024-10-11,2,6,3.0,Rainy,None,Bakery
2024-10-11,5,2,1.0,Rainy,None,Canned Goods
2024-10-11,6,4,3.0,Rainy,None,Frozen Foods
2024-10-11,8,16,1.0,Rainy,None,Snacks & Candy
2024-10-12,2,18,5.0,Rainy,None,Bakery
2024-10-12,5,6,2.0,Rainy,None,Beverages
2024-10-12,9,4,3.0,Rainy,None,Personal Care
2024-10-13,1,17,5.0,Rainy,None,Canned Goods
2024-10-13,3,15,4.0,Rainy,None,Meat & Seafood
2024-10-14,2,4,3.0,Rainy,None,Health & Wellness
2024-10-14,7,12,2.0,Rainy,None,Household Items
2024-10-15,1,5,1.0,Rainy,None,Personal Care
2024-10-15,6,3,2.0,Rainy,None,Health & Wellness
2024-10-15,7,3,5.0,Rainy,None,Snacks & Candy
2024-10-16,4,8,1.0,Rainy,None,Meat & Seafood
2024-10-16,4,16,2.0,Rainy,None,Beverages
2024-10-16,5,7,4.0,Rainy,None,Dairy
2024-10-17,5,15,5.0,Rainy,None,Frozen Foods
2024-10-17,8,14,3.0,Rainy,None,Health & Wellness
2024-10-17,9,16,5.0,Rainy,None,Canned Goods
2024-10-18,4,13,5.0,Rainy,None,Bakery
2024-10-18,5,14,2.0,Rainy,None,Frozen Foods
2024-10-18,9,1,3.0,Rainy,None,Beverages
2024-10-19,1,1,1.0,Rainy,None,Canned Goods
2024-10-19,3,17,5.0,Rainy,None,Canned Goods
2024-10-19,4,14,1.0,Rainy,None,Personal Care
2024-10-19,5,11,4.0,Rainy,None,Household Items
2024-10-19,5,14,5.0,Rainy,None,Health & Wellness
2024-10-19,7,17,5.0,Rainy,None,Canned Goods
2024-10-20,3,1,3.0,Rainy,None,Household Items
2024-10-20,6,13,3.0,Rainy,None,Dairy
2024-10-21,3,14,4.0,Rainy,None,Beverages
2024-10-21,5,14,5.0,Rainy,None,Dairy
2024-10-22,1,7,5.0,Rainy,None,Dairy
2024-10-22,5,6,5.0,Rainy,None,Meat & Seafood
2024-10-22,7,8,5.0,Rainy,None,Dairy
2024-10-22,9,17,1.0,Rainy,None,Snacks & Candy
2024-10-23,8,5,5.0,Rainy,None,Meat & Seafood
2024-10-24,6,14,2.0,Rainy,None,Snacks & Candy
2024-10-24,9,7,5.0,Rainy,None,Household Items
2024-10-25,1,3,2.0,Rainy,None,Bakery
2024-10-25,4,2,5.0,Rainy,None,Personal Care
2024-10-25,4,5,5.0,Rainy,None,Meat & Seafood
2024-10-25,7,2,5.0,Rainy,None,Bakery
2024-10-25,7,7,4.0,Rainy,None,Household Items
2024-10-26,1,6,3.0,Rainy,None,Canned Goods
2024-10-26,8,4,3.0,Rainy,None,Bakery
2024-10-26,8,18,3.0,Rainy,None,Household Items
2024-10-27,1,15,2.0,Rainy,None,Household Items
2024-10-27,3,13,3.0,Rainy,None,Bakery
2024-10-27,6,8,2.0,Rainy,None,Meat & Seafood
2024-10-27,8,18,4.0,Rainy,None,Meat & Seafood
2024-10-28,1,5,3.0,Rainy,None,Bakery
2024-10-28,1,18,5.0,Rainy,None,Household Items
2024-10-28,3,18,4.0,Rainy,None,Health & Wellness
2024-10-28,5,9,3.0,Rainy,None,Bakery
2024-10-28,9,2,4.0,Rainy,None,Meat & Seafood
2024-10-28,9,7,3.0,Rainy,None,Frozen Foods
2024-10-29,7,16,2.0,Rainy,None,Dairy
2024-10-29,8,17,2.0,Rainy,None,Snacks & Candy
2024-10-29,9,9,1.0,Rainy,None,Personal Care
2024-10-31,3,9,2.0,Rainy,None,Frozen Foods
2024-11-01,1,11,4.0,Rainy,None,Dairy
2024-11-01,2,7,1.0,Rainy,None,Beverages
2024-11-01,5,18,2.0,Rainy,None,Bakery
2024-11-01,6,8,5.0,Rainy,None,Personal Care
2024-11-01,6,10,3.0,Rainy,None,Household Items
2024-11-02,1,3,2.0,Rainy,None,Health & Wellness
2024-11-02,8,15,2.0,Rainy,None,Meat & Seafood
2024-11-02,9,3,1.0,Rainy,None,Bakery
2024-11-03,1,15,4.0,Rainy,None,Produce
2024-11-04,2,17,5.0,Rainy,None,Produce
2024-11-04,4,4,3.0,Rainy,None,Meat & Seafood
2024-11-04,6,13,4.0,Rainy,None,Personal Care
2024-11-04,6,18,5.0,Rainy,None,Personal Care
2024-11-05,9,2,4.0,Rainy,None,Personal Care
2024-11-06,2,8,5.0,Rainy,None,Personal Care
2024-11-06,2,12,5.0,Rainy,None,Personal Care
2024-11-06,4,11,5.0,Rainy,None,Personal Care
2024-11-06,9,5,3.0,Rainy,None,Health & Wellness
2024-11-07,3,18,2.0,Rainy,None,Canned Goods
2024-11-08,2,5,3.0,Rainy,None,Meat & Seafood
2024-11-08,7,10,3.0,Rainy,None,Health & Wellness
2024-11-08,8,5,3.0,Rainy,None,Dairy
2024-11-08,8,12,2.0,Rainy,None,Frozen Foods
2024-11-10,1,5,3.0,Rainy,None,Meat & Seafood
2024-11-10,3,5,1.0,Rainy,None,Bakery
2024-11-10,5,17,5.0,Rainy,None,Dairy
2024-11-10,6,1,5.0,Rainy,None,Health & Wellness
2024-11-11,3,17,3.0,Rainy,None,Canned Goods
2024-11-11,8,9,4.0,Rainy,None,Personal Care
2024-11-12,1,6,3.0,Rainy,None,Frozen Foods
2024-11-12,2,10,2.0,Rainy,None,Health & Wellness
2024-11-12,2,16,1.0,Rainy,None,Snacks & Candy
2024-11-12,3,6,4.0,Rainy,None,Frozen Foods
2024-11-12,4,8,3.0,Rainy,None,Beverages
2024-11-12,7,7,4.0,Rainy,None,Personal Care
2024-11-12,7,18,5.0,Rainy,None,Personal Care
2024-11-12,8,6,4.0,Rainy,None,Meat & Seafood
2024-11-12,9,16,3.0,Rainy,None,Dairy
2024-11-13,2,6,5.0,Rainy,None,Bakery
2024-11-13,6,1,1.0,Rainy,None,Beverages
2024-11-13,9,16,2.0,Rainy,None,Frozen Foods
2024-11-14,4,3,2.0,Rainy,None,Beverages
2024-11-16,1,7,5.0,Rainy,None,Household Items
2024-11-16,1,10,5.0,Rainy,None,Beverages
2024-11-16,8,3,1.0,Rainy,None,Bakery
2024-11-17,1,14,1.0,Rainy,None,Personal Care
2024-11-17,4,13,5.0,Rainy,None,Meat & Seafood
2024-11-17,9,4,1.0,Rainy,None,Dairy
2024-11-18,6,6,5.0,Rainy,None,Beverages
2024-11-18,8,11,1.0,Rainy,None,Meat & Seafood
2024-11-19,4,14,2.0,Rainy,None,Household Items
2024-11-20,4,3,3.0,Rainy,None,Personal Care
2024-11-20,7,4,2.0,Rainy,None,Bakery
2024-11-22,3,7,5.0,Rainy,None,Snacks & Candy
2024-11-22,7,11,2.0,Rainy,None,Dairy
2024-11-22,7,12,2.0,Rainy,None,Bakery
2024-11-22,8,1,6.0,Rainy,None,Bakery
2024-11-23,7,2,5.0,Rainy,None,Health & Wellness
2024-11-23,7,12,3.0,Rainy,None,Personal Care
2024-11-24,5,6,2.0,Rainy,None,Meat & Seafood
2024-11-24,7,4,1.0,Rainy,None,Health & Wellness
2024-11-24,7,12,1.0,Rainy,None,Personal Care
2024-11-24,8,7,4.0,Rainy,None,Beverages
2024-11-26,1,12,2.0,Rainy,None,Beverages
2024-11-26,3,2,1.0,Rainy,None,Household Items
2024-11-26,4,4,4.0,Rainy,None,Snacks & Candy
2024-11-26,9,4,3.0,Rainy,None,Health & Wellness
2024-11-27,1,2,4.0,Rainy,None,Dairy
2024-11-27,1,15,5.0,Rainy,None,Beverages
2024-11-27,2,12,1.0,Rainy,None,Produce
2024-11-27,2,13,4.0,Rainy,None,Produce
2024-11-27,3,4,3.0,Rainy,None,Produce
2024-11-27,4,10,5.0,Rainy,None,Bakery
2024-11-28,1,5,4.0,Rainy,None,Meat & Seafood
2024-11-28,2,18,1.0,Rainy,None,Frozen Foods
2024-11-29,4,15,2.0,Rainy,None,Frozen Foods
2024-11-30,1,17,1.0,Rainy,None,Bakery
2024-11-30,3,4,3.0,Rainy,None,Beverages
2024-11-30,4,5,4.0,Rainy,None,Dairy
2024-11-30,8,4,5.0,Rainy,None,Frozen Foods
2024-11-30,9,14,1.0,Rainy,None,Produce
2024-12-01,1,5,3.0,Rainy,None,Bakery
2024-12-01,1,10,3.0,Rainy,None,Snacks & Candy
2024-12-01,4,9,1.0,Rainy,None,Snacks & Candy
2024-12-01,6,3,1.0,Rainy,None,Beverages
2024-12-02,4,11,5.0,Rainy,None,Snacks & Candy
2024-12-02,7,12,2.0,Rainy,None,Health & Wellness
2024-12-03,1,3,4.0,Rainy,None,Household Items
2024-12-04,3,11,1.0,Rainy,None,Canned Goods
2024-12-04,6,12,3.0,Rainy,None,Meat & Seafood
2024-12-04,7,13,2.0,Rainy,None,Beverages
2024-12-05,1,2,5.0,Rainy,None,Meat & Seafood
2024-12-05,1,18,4.0,Rainy,None,Produce
2024-12-05,7,11,1.0,Rainy,None,Canned Goods
2024-12-06,2,1,2.0,Rainy,None,Personal Care
2024-12-06,3,7,5.0,Rainy,None,Beverages
2024-12-06,4,2,4.0,Rainy,None,Personal Care
2024-12-07,2,8,2.0,Rainy,None,Bakery
2024-12-07,5,8,4.0,Rainy,None,Canned Goods
2024-12-08,5,5,1.0,Rainy,None,Personal Care
2024-12-09,5,17,2.0,Rainy,None,Personal Care
2024-12-10,4,13,3.0,Rainy,None,Bakery
2024-12-12,2,5,2.0,Rainy,None,Meat & Seafood
2024-12-12,4,14,1.0,Rainy,None,Personal Care
2024-12-12,8,6,5.0,Rainy,None,Household Items
2024-12-12,8,8,2.0,Rainy,None,Health & Wellness
2024-12-12,9,14,3.0,Rainy,None,Frozen Foods
2024-12-13,1,6,4.0,Rainy,None,Produce
2024-12-13,7,17,1.0,Rainy,None,Household Items
2024-12-14,5,1,2.0,Rainy,None,Beverages
2024-12-14,5,11,5.0,Rainy,None,Household Items
2024-12-15,1,12,4.0,Rainy,None,Beverages
2024-12-15,6,13,5.0,Rainy,None,Beverages
2024-12-15,7,2,4.0,Rainy,None,Meat & Seafood
2024-12-16,4,11,4.0,Rainy,None,Household Items
2024-12-17,2,16,3.0,Rainy,None,Health & Wellness
2024-12-17,3,8,4.0,Rainy,None,Canned Goods
2024-12-17,4,13,3.0,Rainy,None,Beverages
2024-12-17,6,10,1.0,Rainy,None,Meat & Seafood
2024-12-17,8,10,2.0,Rainy,None,Canned Goods
2024-12-17,8,15,4.0,Rainy,None,Snacks & Candy
2024-12-18,1,6,1.0,Rainy,None,Produce
2024-12-18,8,13,1.0,Rainy,None,Produce
2024-12-18,9,7,5.0,Rainy,None,Frozen Foods
2024-12-19,2,4,1.0,Rainy,None,Meat & Seafood
2024-12-19,8,7,4.0,Rainy,None,Frozen Foods
2024-12-20,3,1,4.0,Rainy,None,Frozen Foods
2024-12-20,9,2,2.0,Rainy,None,Health & Wellness
2024-12-22,2,18,2.0,Rainy,None,Dairy
2024-12-22,5,13,5.0,Rainy,None,Dairy
2024-12-22,7,11,3.0,Rainy,None,Health & Wellness
2024-12-22,7,17,2.0,Rainy,None,Canned Goods
2024-12-22,8,4,3.0,Rainy,None,Personal Care
2024-12-23,3,12,4.0,Rainy,None,Produce
2024-12-23,5,5,5.0,Rainy,None,Snacks & Candy
2024-12-23,6,10,2.0,Rainy,None,Produce
2024-12-24,3,18,5.0,Rainy,None,Frozen Foods
2024-12-24,5,4,5.0,Rainy,None,Dairy
2024-12-25,1,8,1.0,Rainy,None,Meat & Seafood
2024-12-25,7,13,4.0,Rainy,None,Health & Wellness
2024-12-26,3,14,4.0,Rainy,None,Meat & Seafood
2024-12-26,6,8,3.0,Rainy,None,Household Items
2024-12-27,3,17,5.0,Rainy,None,Meat & Seafood
2024-12-28,2,6,2.0,Rainy,None,Beverages
2024-12-28,2,17,4.0,Rainy,None,Meat & Seafood
2024-12-29,2,3,3.0,Rainy,None,Frozen Foods
2024-12-29,3,3,3.0,Rainy,None,Beverages
2024-12-29,8,4,4.0,Rainy,None,Household Items
2024-12-30,1,4,5.0,Rainy,None,Meat & Seafood
2024-12-30,5,9,2.0,Rainy,None,Produce
2024-12-31,1,2,4.0,Rainy,None,Household Items
2024-12-31,6,8,3.0,Rainy,None,Frozen Foods
2024-12-31,8,13,3.0,Rainy,None,Household Items
2025-01-01,3,15,4.0,Dry,None,Beverages
2025-01-02,2,11,1.0,Dry,None,Produce
2025-01-02,2,18,2.0,Dry,None,Health & Wellness
2025-01-03,6,10,1.0,Dry,None,Produce
2025-01-04,8,9,5.0,Dry,None,Frozen Foods
2025-01-05,9,13,1.0,Dry,None,Household Items
2025-01-05,9,18,4.0,Dry,None,Produce
2025-01-06,3,4,2.0,Dry,None,Bakery
2025-01-06,6,12,1.0,Dry,None,Health & Wellness
2025-01-06,7,2,4.0,Dry,None,Canned Goods
2025-01-07,1,4,1.0,Dry,None,Personal Care
2025-01-07,2,8,4.0,Dry,None,Personal Care
2025-01-07,6,9,2.0,Dry,None,Canned Goods
2025-01-08,1,17,4.0,Dry,None,Canned Goods
2025-01-08,2,3,3.0,Dry,None,Produce
2025-01-08,2,13,1.0,Dry,None,Bakery
2025-01-08,3,5,1.0,Dry,None,Snacks & Candy
2025-01-08,5,18,4.0,Dry,None,Canned Goods
2025-01-08,8,2,2.0,Dry,None,Snacks & Candy
2025-01-09,4,6,5.0,Dry,None,Personal Care
2025-01-10,1,8,2.0,Dry,None,Frozen Foods
2025-01-10,4,8,4.0,Dry,None,Beverages
2025-01-10,4,17,5.0,Dry,None,Health & Wellness
2025-01-10,5,3,3.0,Dry,None,Frozen Foods
2025-01-10,6,1,5.0,Dry,None,Household Items
2025-01-10,6,7,4.0,Dry,None,Dairy
2025-01-11,3,9,3.0,Dry,None,Bakery
2025-01-11,3,18,5.0,Dry,None,Personal Care
2025-01-11,6,1,3.0,Dry,None,Canned Goods
2025-01-11,9,5,2.0,Dry,None,Dairy
2025-01-12,1,3,3.0,Dry,None,Canned Goods
2025-01-13,3,4,3.0,Dry,None,Snacks & Candy
2025-01-13,3,16,1.0,Dry,None,Frozen Foods
2025-01-13,4,13,5.0,Dry,None,Personal Care
2025-01-13,5,7,1.0,Dry,None,Frozen Foods
2025-01-14,3,1,2.0,Dry,None,Personal Care
2025-01-14,7,10,5.0,Dry,None,Snacks & Candy
2025-01-14,9,4,2.0,Dry,None,Dairy
2025-01-15,1,9,4.0,Dry,None,Dairy
2025-01-15,4,1,4.0,Dry,None,Canned Goods
2025-01-15,8,3,5.0,Dry,None,Dairy
2025-01-16,4,11,4.0,Dry,None,Beverages
2025-01-16,4,15,5.0,Dry,None,Bakery
2025-01-16,5,4,4.0,Dry,None,Beverages
2025-01-16,9,10,2.0,Dry,None,Bakery
2025-01-17,3,13,5.0,Dry,None,Beverages
2025-01-17,5,14,4.0,Dry,None,Dairy
2025-01-18,4,10,5.0,Dry,None,Meat & Seafood
2025-01-18,6,2,3.0,Dry,None,Health & Wellness
2025-01-19,7,5,3.0,Dry,None,Canned Goods
2025-01-19,9,7,4.0,Dry,None,Meat & Seafood
2025-01-20,9,14,5.0,Dry,None,Snacks & Candy
2025-01-21,2,9,1.0,Dry,None,Canned Goods
2025-01-21,3,3,3.0,Dry,None,Beverages
2025-01-23,4,4,2.0,Dry,None,Health & Wellness
2025-01-24,2,13,1.0,Dry,None,Beverages
2025-01-24,2,14,3.0,Dry,None,Snacks & Candy
2025-01-24,4,11,4.0,Dry,None,Beverages
2025-01-24,6,3,5.0,Dry,None,Frozen Foods
2025-01-25,6,11,3.0,Dry,None,Meat & Seafood
2025-01-26,2,1,5.0,Dry,None,Dairy
2025-01-26,2,17,3.0,Dry,None,Household Items
2025-01-26,3,13,4.0,Dry,None,Canned Goods
2025-01-27,2,15,1.0,Dry,None,Frozen Foods
2025-01-27,3,18,4.0,Dry,None,Produce
2025-01-27,5,2,1.0,Dry,None,Beverages
2025-01-27,8,3,4.0,Dry,None,Beverages
2025-01-28,1,2,4.0,Dry,None,Health & Wellness
2025-01-28,2,14,2.0,Dry,None,Canned Goods
2025-01-28,2,16,2.0,Dry,None,Beverages
2025-01-28,5,13,4.0,Dry,None,Snacks & Candy
2025-01-29,2,18,3.0,Dry,None,Bakery
2025-01-29,4,5,4.0,Dry,None,Meat & Seafood
2025-01-29,5,16,1.0,Dry,None,Personal Care
2025-01-29,9,4,4.0,Dry,None,Household Items
2025-01-30,8,10,4.0,Dry,None,Dairy
2025-01-31,1,11,1.0,Dry,None,Health & Wellness
2025-01-31,6,5,5.0,Dry,None,Beverages
2025-02-01,1,5,1.0,Dry,None,Health & Wellness
2025-02-01,7,2,1.0,Dry,None,Meat & Seafood
2025-02-01,8,3,2.0,Dry,None,Personal Care
2025-02-01,8,15,5.0,Dry,None,Frozen Foods
2025-02-02,1,3,2.0,Dry,None,Dairy
2025-02-02,2,7,4.0,Dry,None,Frozen Foods
2025-02-03,3,3,4.0,Dry,None,Snacks & Candy
2025-02-03,3,5,3.0,Dry,None,Canned Goods
2025-02-03,3,7,1.0,Dry,None,Produce
2025-02-03,6,7,3.0,Dry,None,Personal Care
2025-02-03,6,14,3.0,Dry,None,Household Items
2025-02-03,8,14,4.0,Dry,None,Frozen Foods
2025-02-04,4,11,5.0,Dry,None,Snacks & Candy
2025-02-04,6,3,5.0,Dry,None,Household Items
2025-02-04,7,1,4.0,Dry,None,Snacks & Candy
2025-02-04,8,18,3.0,Dry,None,Health & Wellness
2025-02-05,1,7,4.0,Dry,None,Household Items
2025-02-05,8,18,2.0,Dry,None,Frozen Foods
2025-02-06,1,17,1.0,Dry,None,Canned Goods
2025-02-06,2,1,3.0,Dry,None,Personal Care
2025-02-06,3,3,2.0,Dry,None,Health & Wellness
2025-02-06,5,10,4.0,Dry,None,Dairy
2025-02-06,5,18,1.0,Dry,None,Beverages
2025-02-06,8,1,1.0,Dry,None,Meat & Seafood
2025-02-07,3,13,1.0,Dry,None,Meat & Seafood
2025-02-07,3,17,1.0,Dry,None,Personal Care
2025-02-07,9,18,2.0,Dry,None,Produce
2025-02-08,1,16,2.0,Dry,None,Canned Goods
2025-02-08,4,3,2.0,Dry,None,Produce
2025-02-08,8,12,2.0,Dry,None,Personal Care
2025-02-09,2,10,1.0,Dry,None,Produce
2025-02-09,2,15,5.0,Dry,None,Beverages
2025-02-09,3,14,5.0,Dry,None,Bakery
2025-02-09,5,3,4.0,Dry,None,Snacks & Candy
2025-02-09,7,11,1.0,Dry,None,Beverages
2025-02-09,9,17,2.0,Dry,None,Dairy
2025-02-10,1,4,2.0,Dry,None,Personal Care
2025-02-10,6,10,4.0,Dry,None,Household Items
2025-02-10,7,8,3.0,Dry,None,Dairy
2025-02-10,9,2,4.0,Dry,None,Household Items
2025-02-11,6,7,5.0,Dry,None,Snacks & Candy
2025-02-11,8,4,3.0,Dry,None,Health & Wellness
2025-02-12,8,14,2.0,Dry,None,Beverages
2025-02-13,5,11,2.0,Dry,None,Dairy
2025-02-13,7,8,3.0,Dry,None,Canned Goods
2025-02-14,6,16,2.0,Dry,None,Meat & Seafood
2025-02-14,8,9,4.0,Dry,None,Health & Wellness
2025-02-14,9,15,3.0,Dry,None,Dairy
2025-02-15,5,1,5.0,Dry,None,Beverages
2025-02-15,6,3,5.0,Dry,None,Produce
2025-02-16,1,14,2.0,Dry,None,Produce
2025-02-16,2,16,1.0,Dry,None,Snacks & Candy
2025-02-16,5,15,5.0,Dry,None,Bakery
2025-02-17,3,2,4.0,Dry,None,Beverages
2025-02-17,5,1,3.0,Dry,None,Snacks & Candy
2025-02-17,5,5,2.0,Dry,None,Frozen Foods
2025-02-17,5,15,4.0,Dry,None,Health & Wellness
2025-02-17,6,12,1.0,Dry,None,Canned Goods
2025-02-18,2,5,1.0,Dry,None,Bakery
2025-02-18,4,14,3.0,Dry,None,Beverages
2025-02-19,5,14,3.0,Dry,None,Canned Goods
2025-02-19,6,8,1.0,Dry,None,Snacks & Candy
2025-02-19,6,18,2.0,Dry,None,Produce
2025-02-19,9,15,3.0,Dry,None,Meat & Seafood
2025-02-20,4,14,2.0,Dry,None,Household Items
